480.553,291.076,15.7889,201.838
402.578,379.953,18.4549,47.0791
282.692,357.505,18.4549,71.585
231.706,305.915,12.8935,306.27
214.286,337.8,20.4238,312.003
497.022,353.502,9.95452,195.003
397.089,208.26,79.0686,98.4432
378.871,211.618,155.685,-62.316
429.812,200.194,19.8,11.1029
420.448,287.931,19.8,94.9812
400.993,273.133,19.8,115.352
529.586,200.816,9.12746,64.3219
465.983,234.013,19.406,61.5732
529.97,320.616,17.2012,-20.6566
436.77,216.745,19.8,4.40571
308.307,331.756,18.4549,148.811
